deaths_normalized_late,kills_normalized_late,assists_normalized_late,game_duration_normalized_late,total_minions_killed_normalized_late,gold_earned_normalized_late,total_damage_dealt_normalized_late,total_damage_taken_normalized_late,deaths_normalized_mid,kills_normalized_mid,assists_normalized_mid,game_duration_normalized_mid,total_minions_killed_normalized_mid,gold_earned_normalized_mid,total_damage_dealt_normalized_mid,total_damage_taken_normalized_mid,deaths_normalized_initial,kills_normalized_initial,assists_normalized_initial,game_duration_normalized_initial,binary_time_group
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26564539412564336,-0.026080974791448625,-0.2938581004508271,0.1260751075922402,0.1725393548313174,-0.14583319818704596,0.10974026300628613,-0.13430310487078762,0.4762065273995966,0.04821388771837154,-0.17246795035367232,0.5362925396808692,Inactive
-0.17625860262495316,0.11129030385828843,-0.21960178004977648,0.05638334182755447,0.481050074255519,0.1950631047696858,-0.029672403959752295,-0.12976610240412118,-0.7933913209086577,0.07416589542596963,-0.7763806346470045,-0.4871392055861734,0.6154120647800858,-0.20499692373271294,0.031587455678536824,-0.7778698531109701,0.37847686702726374,0.07416589542596962,0.6271331492947263,1.148383240632272,Active
0.14939242698425437,0.46815315579183436,-0.1044742042119098,0.13729841051645272,0.2591690882630096,0.34975327580139076,0.47795608019262353,0.23444018400494313,0.20401309687676103,0.9162027522443125,0.5350591850068486,0.12937463914630792,0.3491253692023765,0.6598916606825234,0.33254335487681214,0.47672225645423694,0.0,0.0,0.0,0.0,Active
0.45847751358242733,0.26779815119453365,-0.03253829339677485,0.05109441783340181,0.5242832880477585,0.25080730661722306,-0.0075555933727570485,0.35810186009275524,-0.207457226940697,0.07416589542596962,-0.42550218866157175,-0.6444580615745176,0.464536616283612,-0.3710074752706349,-0.20735684919994335,-0.17838770434631965,0.0,0.0,0.0,0.0,Active
0.14507574155022232,0.3493849152685732,-0.13234651833088842,0.17218965796037697,0.7247838934836262,0.44841741316422223,0.32851858846099347,0.037426937432108814,0.9644109609952244,0.9253719662706065,-0.6886610231506463,0.6596064176244607,0.8243165319290495,0.7107751786883305,0.41360955787769094,0.2734516435680331,1.8433121019471654,1.5874211324831018,1.3288900412655917,0.6259659075389028,Active
0.3784768670272637,-0.020412556890101158,-0.51322180015793,-0.12401958201559296,-0.1911912944895241,-0.17027945825441454,0.20131603896256434,0.41653693801106517,0.2835704841568742,-0.08142580511588929,0.01750492608591865,0.14104544354833382,0.29358166762668175,0.1435202493593741,0.248479740338914,0.4194810608217554,0.0,0.0,0.0,0.0,Active
0.41959504906010303,-0.19463602168286306,0.1931519134706385,-0.003795550615916145,-0.983134691152189,-0.0676705893434988,0.5202956642627722,0.8378001795065242,0.3911272129512817,-0.12913035784323976,0.43238670630103965,-0.02703900109915193,-0.401251681537061,-0.10717849920508679,-0.16221170041211158,0.12497159138509699,0.42730470819126043,-0.20956946152224268,0.7148527607910844,0.15631800203072252,Active
-0.37843723051168826,0.026646484717489184,0.18811006969238767,0.2985560312481636,-0.9443798604761019,0.2751034768264668,1.2388701770351425,0.8359307746341014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.392489046088474,-0.1050353826465855,0.08234819368576504,0.14989540722594627,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740248027632052,0.14018821079291488,-0.6021997737710535,-0.12559624031129846,-0.6317972200393827,-0.1725217674494456,-0.07652852578306392,0.24170231316711527,0.22843680853690626,0.8836738955583461,-0.35073785655035017,-0.14434161991431732,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22609897055066486,-0.04955425043936609,-0.22066597171004332,-0.06655526836903186,-0.0632750282887763,-0.21053238100536933,0.28134279032717974,-0.2524384721370295,0.0,0.0,0.0,0.0,Inactive
-0.4205241702017736,0.03977373094739844,-0.3138590467571159,-0.3503284680457095,-1.0389425033490811,0.00867432367651235,1.088281649207891,0.05701956012014739,-0.5004242739246774,0.4524797046902527,-0.05867472240407397,0.11416242522119102,-0.9366004159074173,0.49846096576034177,1.456930540029501,0.6518761799938417,-0.5320963871121347,0.5751760752624525,-0.12203974889038674,0.06691304279433,Active
0.36358023751960367,-0.012397433812468031,-0.11922693496242291,0.11844028578948954,0.3624448851627908,-0.033657903469032156,-0.21080304741110953,0.00795470156835454,0.28082118469927025,0.5155320062342998,-0.3670224476639996,0.6365197930559406,1.3117602886099649,0.7456057303733986,0.5901246029124486,0.12474315713991706,0.0,0.0,0.0,0.0,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03157717983929915,-0.26639598094560274,0.24082867693702695,0.03671032391906485,-0.17893774593992767,-0.23799978258616633,-0.630197452014698,0.013073801746082237,-0.5004242739246774,0.26332280005811115,-0.25006296566885544,-0.01716149115558567,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422431001625509,-0.029932696469178864,0.17916382165512637,0.446233004208579,0.13304606802652338,0.11192641746732376,0.04005472466416753,0.13202286419421844,0.2335938203408594,0.07258610343642036,-0.005865891831281231,0.06362654705586912,Inactive
0.08550982004328336,-0.19287914640764192,-0.4048622800741934,-0.2912909072507025,0.17575691169533864,-0.3791496821580534,-0.3122424467261343,0.14782011817547722,-0.16180516162276248,-0.13207738338576935,-0.345078447719792,-0.24172358413005887,0.07155140664953111,-0.36376449597799415,-0.33007877827021825,0.032143690121557024,0.0,0.0,0.0,0.0,Inactive
-0.6469077974166675,-0.49330481847045493,-0.2500629656688555,-0.44063614752672575,0.34847857897863216,-0.4293599579638009,-0.3941650383490303,-0.834090435881194,-0.2177946760896471,0.7850328402054,-0.17889159735793708,-0.013735433623447839,0.5819547786204702,0.29346927138039547,0.23729478259110587,-0.3949742072043197,-0.01639176151636198,1.2420041761983216,0.17709340335688872,0.512568996304209,Active
0.05571656102796333,-0.5638379015536263,0.2851753417665504,0.08335756041611611,-0.7322381277223157,-0.5246935469860283,-0.8094022925522505,-0.5380652337858957,1.1108944844872146,-0.49330481847045493,0.01309586882021907,0.39839775107777614,-0.5509712101349615,-0.31525597533317196,-0.5215349614351117,-0.11784769386174698,0.37847686702726374,0.8307935139545357,0.45169392630200994,0.7822953367600246,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14813765232453607,0.4157396239917017,0.05258899255123911,0.1811195653139241,-1.1212316505316924,0.24070307214655873,1.085298245043926,0.7072109618201857,-0.012145862284710093,0.9568981170426302,-0.09968648881795572,-0.036149061974184854,Inactive
0.10262002477448702,-0.04822395698897689,-0.1784202890863088,0.04315463337685274,-0.686185215051523,-0.06560556686644185,0.3835707754370481,0.44866623081517704,0.2233766656828035,-0.15949851617844052,0.3175345204840504,0.3420586269206481,-1.0401217026585972,0.08458359115544298,0.8657528701535938,0.9372490506620808,-0.18198183155078568,-0.25480263436905914,0.17709340335688872,0.13529626810684023,Active
0.2650702681947552,-0.3346570920047879,-0.02934910448447035,-0.014544297771320266,-0.4085193288622363,-0.12785024306285325,0.463548008488227,0.3258541901569175,0.42644882453346744,-0.15081521476028378,0.020253639557919974,-0.036590337816356025,-0.5212097414973148,-0.029527208234502184,0.5929682851191593,0.26998834142479655,0.0,0.0,0.0,0.0,Active
-0.17173066077019616,-0.029923547475711687,0.0971370516072532,0.0852289597199198,0.4290068593253327,0.17489820713704887,0.22670171422448077,-0.1777389264070787,-0.8910470032366512,-0.6824617231025965,-0.3085427066664276,-0.7664873628652665,-0.6844379530356882,-0.8665512333354672,-1.1377621904360582,-1.2330082914843137,0.4726756548267787,-0.004516896545542021,-0.15951386544310606,0.10555847201524104,Active
-0.36662242783145216,-0.8989762584313261,1.035913738322173,-0.4154045044819653,-1.1096640741373993,-0.9190655387900122,-1.1965754745491892,-0.6305048917416353,0.4168474604418196,-0.9895638543284908,1.3058589675679546,0.36320124869937764,-0.9283765915567624,-0.6872892232830232,-1.1355689846629975,-0.04788997921526781,0.0,0.0,0.0,0.0,Inactive
0.21181292812708655,0.218465658296927,0.27242529987203035,0.24057796178987517,-0.5531308141749678,0.21643039383227042,0.4618308681820567,0.33489091907211693,0.08550982004328334,0.26332280005811115,-0.9518198576397209,-1.0402287684634335,-0.03451294412780137,-0.3874049752522417,-0.1848882976437647,-0.09509417306726431,0.671443914011244,-0.49330481847045493,-1.1272590806324372,-0.3110212410206058,Active
-0.4250923130102474,-0.04850312606661894,-0.004108498732352527,-0.26136142840537424,-0.1552893326821338,-0.26525954306164257,-0.29529263749403556,-0.47993330467760836,-0.2733401825126032,0.08235770253788774,0.13088595583689594,0.010068831355481875,0.008754980016757738,0.029563532861712215,-0.15337729500756916,-0.07448693540854609,0.0,0.0,0.0,0.0,Active
0.06827646433834333,-0.9828873951654093,1.4733694013772405,0.30015349325005697,-1.0790352798726197,-0.6662822132761358,-1.1992043616628991,-0.04359114960710724,0.10502839532990572,-0.8339180612325267,1.019957537440726,0.03876341336694124,-1.0787288194568627,-0.7081281931665335,-1.1356033887064554,-0.21246312489578312,0.0,0.0,0.0,0.0,Active
-0.12479034304509502,-0.25322860199416275,-0.40241890873583114,0.08640037735100967,-0.03068448492828181,-0.08328091728969629,-0.08616512070801999,0.4299697799812934,-0.1900055362679696,-0.24382493064417896,-0.3653275058084026,-0.2483733004631731,-0.0795573529962836,-0.22340160662955008,-0.24497339119490696,0.2726428208946693,0.0,0.0,0.0,0.0,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013340157624813,-0.029565310340043484,-0.657534709393874,-0.358737144794713,0.4177390205961201,-0.22964971680850788,-0.21343532043172286,0.5867664948571204,0.40882826710604975,0.24618835807558273,-0.7320773256003801,-0.2827932015167923,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7690995963392376,0.20027049851406398,0.9195318542825869,0.7819655278376171,0.9945349866430199,0.7045931327182536,0.3055951462691225,0.5094443136517156,0.19606342267874766,-0.05788703799646879,-0.13420687501328804,-0.039600943499004386,Inactive
0.39571022273220374,0.1631809093705068,-0.19846319420040945,-0.14194566697467914,0.5464599367341859,0.09162154449440439,0.1498594187776748,-0.03543245288681352,0.3931252193764627,0.33898556191096774,-0.3290106160155778,-0.26248985808835246,0.3345516145020346,-0.03773676960998578,-0.24005253673184232,-0.23543816141756807,0.07734503808308696,-0.35308789404553986,0.08194499634813501,0.460234791384054,Active
-0.3251102399734475,-0.12356357736932419,0.6846159364113718,-0.06016332176946163,0.03870715995293845,-0.11417133033543922,-0.025411696063108846,-0.4294805445963853,-0.05783575170821942,0.3662531806581326,0.06248339905180454,0.2619264390863947,0.6301088939964017,0.34367822320709085,0.11450352379297178,-0.38782485974778996,0.7446856757572391,0.45247970469025267,0.49555373205018916,0.6081562257289016,Active
0.13433766120728008,-0.262113046142282,-0.4644886826599532,-0.3577441716949917,0.3407413764916335,-0.25587315164499314,-0.2277087856170476,0.3170276024255616,0.2712818278726386,-1.3277884601218153,-0.7761887939762481,-0.47452040513912513,-0.3920713296865974,-1.1481550408103285,-0.07611108486713561,-1.0372364648882964,0.11480652474168138,-0.006225789042690529,-0.15795737359767933,-0.19614879334609794,Active
0.39940308466897667,-0.8445962127872892,1.0907939529183337,-0.1374475167136098,-1.049191784565625,-0.7591031817318551,-1.155259504053252,-0.1852725514455684,0.5776944589763704,-0.5160036470263119,0.38151823710492344,-0.11341292707097005,-0.9230532777347268,-0.648213432201069,-0.913116279757437,-0.012505354719242918,0.0,0.0,0.0,0.0,Active
0.06813036988176853,-0.7734474321138396,1.0559165508976396,-0.030819111773152084,-1.0824436101498156,-0.7170595006356297,-1.0929941409582529,-0.36989071827964004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active
0.2808211846992703,-0.9725023102052134,0.7440926312898706,-0.2861536482710856,-0.9211963491378472,-0.9596287205873829,-1.1531695901230248,-0.22352288969111003,-0.11829334307600729,-1.0114302528976251,1.130567441360782,-0.1775346645557899,-1.0109142579762185,-0.85101417188363,-1.2298677587376614,-0.48527853326437786,0.08550982004328336,-0.5262016714499578,0.6118775646866641,0.07429595697983121,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643092264303117,0.14128608739221338,0.010266203933239808,0.16361635431367402,0.8321785280045481,0.30410988326017596,0.2593023921380228,0.08856763003400332,0.47588809392432085,0.18609344309231957,0.06401057786375529,-0.0815241568899478,Inactive
-0.48552764441701735,-0.9132972677384302,0.829334287659213,-0.07280416935293413,-1.1821105536824663,-0.8700856564758627,-1.276147833486416,-0.7519717336001159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08550982004328335,-0.3041479138383134,-0.4255021886615718,-0.37533398089005465,Active
0.10316689790206655,-0.1759977735108703,0.0035794815033569883,0.2903876933160904,0.6549655351089664,0.17950143603980354,0.11727621703955578,0.20917111809997532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06422889285963994,0.8476074610329483,-0.11361023667452047,0.13257175961738757,0.7554554297947613,0.5119746532408294,0.2992448424620479,-0.2993347035695813,-0.31208831514926144,0.6416366093223943,-0.30018845795248866,0.1688507410822048,Inactive
-0.015241402623658558,-0.09956045340334058,0.0840630264035209,0.1389111340693845,0.049753951962119326,-0.14021287883891353,0.02246113535957933,-0.015460546574511435,-0.7933913209086577,-1.249932436999021,-1.1272590806324372,-0.7374641776934128,-1.1834875134471017,-1.5568294394577258,-1.3868294621965165,-1.0502999002915472,0.0,0.0,0.0,0.0,Active
-0.4421505591375482,0.24395233392525403,-0.28959703283891136,0.12322012081146562,0.6863229590133647,0.38992489622676957,0.42845257243693874,0.19847183681818814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active
-0.08527581530193927,0.2868768987071203,-0.28625544170507006,-0.02080165562325053,0.22783680293362446,0.13314191883027116,0.20796470804657033,0.18309970979884008,0.671443914011244,1.9657349417473848,-0.25006296566885544,-0.15766009210115084,0.6618352797020777,0.6250558339568968,-0.06891509223938053,-0.4064670921606704,0.0,0.0,0.0,0.0,Active
-0.14787070891005694,0.27294094775127087,-0.24114232721159867,-0.10798751439755046,0.17635860839921294,0.037318066644222936,-0.0034941393761846887,-0.49888313025669734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7933913209086577,-1.249932436999021,-0.7763806346470045,-0.6642465969189634,Inactive
-0.207457226940697,0.0741658954259696,-0.6009414116542882,-0.45943525610394925,0.22081473794315434,-0.35687169942442215,-0.5342466850031585,-0.20879375455598703,0.6149450885278587,-0.11513029106459752,-0.29273573992841473,0.20626473555480265,0.3292550790420812,-0.031696657921273456,-0.1053840783278032,0.7113650896591003,1.8433121019471654,0.07416589542596962,0.45169392630200994,0.8970688417578103,Inactive
0.08550982004328338,0.07416589542596962,0.978011595280159,0.18072386228887233,-0.022907140397303308,0.928126868099697,1.672761213815397,1.2535535998230503,0.671443914011244,0.6731627600944178,-0.0746237426761391,0.3344148201307347,-1.048086469924625,0.45953532264831026,1.188046606183019,0.5263252266875824,-0.3177576795642975,0.0950023769336332,-0.12993098036369918,-0.016539799266836283,Active
-0.17299051553081693,0.07416589542596962,-0.5183817773047745,-0.0475427130667642,0.7239604643770963,0.17640959105244064,0.37486648133819966,0.1292859920310925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4291620192528983,-0.10476631165848857,-0.4966261979829433,-0.0791477410588632,Active
0.08821607431215943,-0.1602610598622891,0.4255167162649529,0.1524036531629446,-0.050325924596977184,-0.14705674841774022,-0.3854253059442414,-0.20590547766689704,-0.207457226940697,-0.871618627734738,0.978011595280159,0.016479018929972195,-1.2299107283690935,-0.8869067505540136,-1.2996162090594743,-0.3612321405064672,-0.2880231648612916,0.23494926436328994,-0.10532560669986446,-0.0745977149928396,Active
-0.16839495400949964,-0.16543285044140962,0.042335739319005174,-0.1634647291355216,-0.27746110221955905,0.10552272189598505,0.4641157538927878,0.16981938966550897,-0.29693438232489705,0.03410440762094397,-0.18475071075503213,0.2551879768291261,-0.70244355392787,0.1632213901946232,0.8007441341441752,0.4527891358408045,-0.46787237981534624,-0.28313047999029767,-0.48398192965914394,-0.29749907520190116,Inactive
0.026618177583764346,-0.3191844457618624,-0.18265742552988853,-0.017663403681153288,0.296437149574397,-0.10620097539760076,0.029691217030332347,-0.2129302987746138,0.7790828214319064,0.5401860430758816,-0.647665939653139,-0.9395002289952492,-0.3920713296865974,-0.6822466842858181,0.11263004264977533,-0.6070917403313194,0.0,0.0,0.0,0.0,Active
0.37847686702726374,-0.30414791383831347,1.1534508182728753,0.6615852711589053,0.7314701020850656,0.09694324834239033,0.044257924159953124,-0.13723410171354833,-0.20745722694069701,-0.7770401754186672,0.27625470330929364,0.28387160277179607,-0.03886512052673803,-0.5043926561554979,-0.5961460748279696,-0.25837364235592286,-0.26019129539781344,0.5508412950989663,0.10081548031657729,-0.019971463174496985,Inactive
0.175653526807585,-0.06406415026674918,0.34373132753726143,0.01594625067069865,-1.0013656702915947,-0.012732974346255628,0.3917443619634845,0.5319815578313873,-0.09204596600761383,0.005381566468827264,-0.20221590485266006,-0.32256455330486583,-1.2133812503286874,-0.24228795712870965,0.4222160877874603,0.41866830916670184,0.0,0.0,0.0,0.0,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30511290926869045,-0.14651715997819548,-0.42550218866157175,0.07947252310979132,0.7836962188723066,0.08035727134950076,-0.031066988179710913,-0.2051545516785436,-0.39389080229413903,0.25042573837864696,-0.4294894437295881,0.2205258026975872,Inactive
-0.10980154461270357,-0.5563571200145021,0.2470148328105076,-0.09928391283503572,-0.9629772425676398,-0.5003027050106603,-0.4800323442847499,-0.20406619193949513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3014277891808416,-0.204215964221333,-0.015040610338990146,-0.005549727962901431,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224493673024012,-0.5228994883029814,0.7826583975643687,-0.013569054827481474,-0.8130733014420318,-0.4748015251735247,-0.7905304505636096,0.2938641821965656,0.3651556555304759,-0.2093424813573409,0.22443441711766882,0.27982756244756196,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24041688202369055,-0.13186808897451727,-0.10881146149770488,0.10232422291356881,-0.16766698540659852,-0.040177969160842604,0.007203588376487824,0.48110890255387484,0.0,0.0,0.0,0.0,Inactive
-0.207457226940697,-0.871618627734738,0.45169392630200994,1.0316308821000417,-1.2299107283690935,-0.7229317507379462,-1.3821882649505766,-0.38680859437410686,-0.284844748785522,-0.25061294082921676,0.2961157474216766,0.0010215592458202025,0.007749699645521553,-0.29429662044451577,-0.4457964603653272,-0.6436114385091007,-0.6176110927182694,0.0741658954259696,0.45169392630201,0.3631741581646626,Inactive
0.28913688947253524,-0.33256614246531035,-0.31137086915893647,-0.07176605361221966,0.24426445472115693,-0.3073557397410296,0.012459226660378618,0.4761836390402968,-0.16487646641163112,-0.32208168242940927,0.1466011665964843,-0.10743181912073674,0.08285499368852536,-0.164808412575936,-0.10439422881524953,0.28321557483573373,0.0,0.0,0.0,0.0,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1488638175439009,-0.30414791383831347,-0.03953589807759583,-0.20238218197959834,-1.2995455507520814,-0.17925850307192884,0.6965730401909981,1.3795720531081281,0.0920201988651496,-0.2368921255246631,-0.1915832246712833,0.18389002794398365,Inactive
0.12947244247878367,-0.08619170049660989,0.11715266681905219,0.1882341213135367,-0.18293410347333727,-0.053205165459610224,-0.08758027320438647,0.5313244206212924,1.2573780079792047,0.20927797016321356,1.0030743414219756,0.9592613814117829,-0.3047623738522543,0.2519359723064642,0.11074786324488535,1.8897873247759276,-0.207457226940697,0.26332280005811115,1.6797684872510246,1.9458612150134378,Active
-0.08682373700611681,0.09641964891210392,-0.10558360555720668,-0.17977669042729616,-0.6840966058671443,0.3182463028608864,1.2564069925377461,0.783834342004513,-0.5422767092081031,-0.00690134941637674,-0.42550218866157186,-0.6139271784716582,0.020200130601689188,-0.3174046132617963,-0.3350796506163113,-0.4462991151103114,1.3224817961978672,0.4419709877662448,-0.8056205051457905,0.3600299797710451,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22103963297229431,0.15606302696122631,0.6077866299075987,-0.07916617971116258,-0.3171267187978595,0.029511847182275952,-0.025112060176836308,-0.03290497973018883,0.34891302320949097,0.06294298679000407,-0.1454897045149105,-0.7332659168666945,Inactive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304669124708263,-0.0946605588067824,-0.18968264839735707,0.2519919195948475,0.6413311694193138,0.27643859676454374,0.5334308670769551,0.18092009710706392,0.0,0.0,0.0,0.0,Inactive
-0.10285396970030006,-0.10792173164013251,-0.3232106554393371,-0.14239467722255436,-0.7085446062646872,-0.1309902691211934,0.21456423372423772,0.26704258925954033,-0.3452658705171666,-0.004874970817430783,-0.35416205158067016,-0.11250815585050468,-1.124237167612069,-0.02046535906556645,0.8419794337770422,0.46148193617179145,0.0,0.0,0.0,0.0,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013077932842502391,-0.17217711492324006,-0.013765081890007651,0.08471121985966924,-0.017462418268066073,-0.23871861307087117,0.05267725729017426,0.15256745878222958,-0.22198819631366312,-0.6327099181288525,0.5150569547623212,-0.008240337715346671,Inactive
-0.207457226940697,-1.0134863062088442,1.2850302355174126,0.0976120138422,-1.1283599457272362,-0.8145881213247894,-1.3099660789179206,-0.6442396839009218,-0.15029292509016423,-0.013492182330388635,0.38322983928046217,0.02328434449964747,-0.9309905152128528,-0.02396521409557647,0.3213607943953584,0.18619124013034216,0.48310795523582817,-0.6284168932076989,0.9905429683510674,0.203480677934985,Active
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12998050903196476,-0.15296841185502702,0.32463605821772257,0.18214068722706458,-0.10903714867651708,0.08401693544115474,0.12852931930278458,0.4285099280202531,-0.05721771566686091,-0.29444755975461384,0.1368030132381601,0.05042396802082923,Inactive
